epoch,Loss ( Val ),Loss ( Train ),Accuracy ( Val ),Accuracy ( Train ),ROC ( Val ),ROC ( Train )
0,0.34778696298599243,0.6436152458190918,0.6098901098901099,0.602608098833219,0.6839318502506775,0.6837998467544278
5,0.19780367612838745,0.28813791275024414,0.9010989010989011,0.8140013726835964,0.8510226123439784,0.7940595507982068
10,0.6136353015899658,0.2046329826116562,0.49725274725274726,0.8627316403568978,0.6132455679231323,0.8187426422803685
15,0.25550103187561035,0.15910176932811737,0.8846153846153846,0.880576527110501,0.8354800857904742,0.8335769765272785
20,0.25786763429641724,0.21851347386837006,0.7967032967032966,0.8435140700068634,0.7949963395774665,0.8137722268131969
25,0.26106783747673035,0.1977626085281372,0.9093406593406593,0.8689087165408373,0.848405394615168,0.8338162492162031
30,0.1359678953886032,0.2100100964307785,0.9203296703296703,0.8442004118050789,0.8497602904786344,0.8099352248375506
35,0.22962848842144012,0.13199977576732635,0.8983516483516484,0.9155799588194921,0.8365059254850808,0.8593502067601373
40,0.21343600749969482,0.10504140704870224,0.9120879120879121,0.9272477693891558,0.8439934194630205,0.8704852690994529
45,0.14594250917434692,0.1328238546848297,0.8983516483516484,0.9045984900480439,0.848013081216007,0.8469050421221572
