epoch,Loss ( Val ),Loss ( Train ),Accuracy ( Val ),Accuracy ( Train ),ROC ( Val ),ROC ( Train )
5,0.5896607637405396,0.6370121836662292,0.9095890410958904,0.9395604395604396,0.9435306099269849,0.9407465025274727
10,0.5915588736534119,0.20713070034980774,0.9232876712328767,0.978021978021978,0.9752559994271093,0.992265370335319
15,0.8036459684371948,0.17341066896915436,0.9506849315068493,0.9759615384615384,0.9648888626830388,0.9931095640613437
20,0.651010274887085,0.06359673291444778,0.9424657534246575,0.9917582417582418,0.9633441379372067,0.9974723847215432
25,0.44179287552833557,0.05678827688097954,0.9452054794520548,0.9917582417582418,0.972792042285612,0.9983092279831871
30,0.9185734987258911,0.10052495449781418,0.9397260273972603,0.9876373626373627,0.9532365569867567,0.998444407483323
35,0.6288460493087769,0.09814377874135971,0.947945205479452,0.9869505494505495,0.9735227582077284,0.996398012617209
40,0.7811051607131958,0.03644503280520439,0.9205479452054794,0.9945054945054945,0.9695237895357971,0.9993720523931885
45,0.7537530064582825,0.7181254625320435,0.9095890410958904,0.9175824175824175,0.9154597864804486,0.8889938142194876
50,0.5900197625160217,0.3201356530189514,0.9342465753424658,0.9635989010989011,0.9604933347893668,0.9613457354131221
