epoch,Loss ( Val ),Loss ( Train ),Accuracy ( Val ),Accuracy ( Train ),ROC ( Val ),ROC ( Train )
5,1.8734322786331177,1.051464319229126,0.9260273972602739,0.9402472527472527,0.9317289622321445,0.9865250956613589
10,1.0422327518463135,0.25814977288246155,0.9232876712328767,0.978021978021978,0.9454819523107895,0.9959409936508872
15,1.4005388021469116,0.2406579703092575,0.9205479452054794,0.9773351648351648,0.9496131893420348,0.9959889839068019
20,1.494719386100769,0.3604278564453125,0.9095890410958904,0.9635989010989011,0.9334955612464803,0.9927198691768924
25,1.1464428901672363,0.09837998449802399,0.9342465753424658,0.9883241758241759,0.9538047239146562,0.9997583075828006
30,1.746418833732605,0.2322031557559967,0.9397260273972603,0.9821428571428571,0.9200317186373133,0.9940570830582269
35,1.5688645839691162,0.17366407811641693,0.9397260273972603,0.9814560439560439,0.9321195427966715,0.9982024947300501
40,1.4316070079803467,0.05363146960735321,0.9397260273972603,0.9945054945054945,0.9567342572464502,0.9998248562436812
45,1.2418639659881592,0.07242660969495773,0.9397260273972603,0.992445054945055,0.9722493146291572,0.9993085671491925
50,1.5557904243469238,0.02948346547782421,0.936986301369863,0.9951923076923077,0.9650187121948184,0.9998582974980826
