epoch,Loss ( Val ),Loss ( Train ),Accuracy ( Val ),Accuracy ( Train ),ROC ( Val ),ROC ( Train )
0,1.1373339891433716,1.4356675148010254,0.3021978021978022,0.3143445435827042,0.5150337558997351,0.5048874856211965
5,1.3814516067504883,1.4206064939498901,0.3543956043956044,0.3095401509951956,0.5270984276106716,0.4995685657664494
10,1.230718731880188,1.3811341524124146,0.2087912087912088,0.2855181880576527,0.508514114281862,0.4968925950908457
15,1.4014562368392944,1.3388561010360718,0.23351648351648352,0.2910089224433768,0.5386127224916626,0.4966460916393855
20,1.4208340644836426,1.3178932666778564,0.23626373626373626,0.2903225806451613,0.5405142390731004,0.5064663792264079
25,1.5028502941131592,1.2896748781204224,0.2032967032967033,0.2834591626630062,0.5220952021016464,0.49325943333760125
30,1.4469084739685059,1.3174071311950684,0.2445054945054945,0.26492793411118737,0.5313038620649412,0.4944704853533521
35,1.4284391403198242,1.3327678442001343,0.2032967032967033,0.2669869595058339,0.5132624656816243,0.5084702120647528
40,1.4629586935043335,1.3027667999267578,0.20604395604395603,0.2608098833218943,0.5133112227034038,0.49886962589375466
45,1.4758020639419556,1.2805705070495605,0.19230769230769232,0.26904598490048043,0.5126924333970605,0.5031145045031954
