epoch,Loss ( Val ),Loss ( Train ),Accuracy ( Val ),Accuracy ( Train ),ROC ( Val ),ROC ( Train )
5,1.1819653511047363,0.9473637938499451,0.554945054945055,0.7865477007549759,0.6572344147167222,0.7906633874188054
10,0.8970150947570801,0.8815475702285767,0.8159340659340659,0.8592999313658202,0.8595036868270147,0.8198880351593261
15,0.8193590641021729,0.8230680227279663,0.9230769230769231,0.9210706932052162,0.797892685388811,0.8493326794581628
20,0.8312395811080933,0.843724250793457,0.9203296703296703,0.8949897048730268,0.8339204059327077,0.8308362843426078
25,0.8233141303062439,0.8465887904167175,0.9148351648351648,0.8956760466712422,0.8420782891177756,0.8504619833805818
30,0.8637577295303345,0.8514817357063293,0.8791208791208791,0.8894989704873026,0.8248177224527818,0.8472683872069736
35,0.8162431716918945,0.8322522640228271,0.9258241758241759,0.9107755662319835,0.8556457662466259,0.8433598871494573
40,0.8114697933197021,0.812797486782074,0.9313186813186813,0.9299931365820179,0.8744225731367729,0.8714694340728133
45,0.8163784742355347,0.8236462473869324,0.9313186813186813,0.9196980096087852,0.8081693709717758,0.847801211645492
50,0.8112877607345581,0.8185173869132996,0.9313186813186813,0.9245024021962938,0.8366529208641169,0.8551213606428345
