epoch,Loss ( Val ),Loss ( Train ),Accuracy ( Val ),Accuracy ( Train ),ROC ( Val ),ROC ( Train )
5,1.3076540231704712,0.7628502249717712,0.9010989010989011,0.9251887439945092,0.9508157568077249,0.9501498247128259
10,1.2669435739517212,0.7206130027770996,0.9175824175824175,0.9402882635552505,0.9714748435657874,0.9695867354904321
15,0.9646265506744385,0.4109397232532501,0.9065934065934066,0.9636238846945779,0.9716328160443237,0.9843827028674541
20,1.1703095436096191,0.2978159189224243,0.9175824175824175,0.9711736444749485,0.9740186275458411,0.9898952552051722
25,0.8792204260826111,0.32074782252311707,0.9313186813186813,0.9718599862731641,0.9585273554848934,0.9909712565805548
30,2.493011236190796,0.5988988876342773,0.8461538461538461,0.9485243651338366,0.931004560988904,0.9845824488700777
35,0.9237934350967407,0.1748104840517044,0.9368131868131868,0.9828414550446122,0.9759372759458778,0.9970327590799863
40,1.0209137201309204,0.08236910402774811,0.9560439560439561,0.9917638984214139,0.9651867667104054,0.9992697954231825
45,1.4662938117980957,0.1647617667913437,0.9258241758241759,0.9842141386410432,0.929904331343402,0.9983175394412293
50,0.5185914635658264,0.13367193937301636,0.9697802197802198,0.9897048730267674,0.9829606777069936,0.9987055066695194
