epoch,Loss ( Val ),Loss ( Train ),Accuracy ( Val ),Accuracy ( Train ),ROC ( Val ),ROC ( Train )
5,1.1290069818496704,1.086336612701416,0.9342465753424658,0.9285714285714286,0.9526571875571478,0.9733906474852516
10,1.549216389656067,0.3537682294845581,0.915068493150685,0.9732142857142857,0.9530281735694784,0.9957797626900197
15,1.4665806293487549,0.36914804577827454,0.9232876712328767,0.9677197802197802,0.9542237763323139,0.9962534467036245
20,1.9477604627609253,0.4449008107185364,0.8931506849315068,0.9615384615384616,0.9011704912190764,0.9947917766436647
25,2.7248432636260986,0.7294399738311768,0.8410958904109589,0.9498626373626373,0.9038236677750284,0.9805369243738737
30,1.1010135412216187,0.2436954826116562,0.947945205479452,0.978021978021978,0.9500534625565227,0.9981154876394138
35,1.2824939489364624,0.5013832449913025,0.9260273972602739,0.9553571428571429,0.955350279229347,0.994199147561653
40,1.3733510971069336,0.12303591519594193,0.9342465753424658,0.9903846153846154,0.955885151023931,0.9987754539881899
45,1.0481008291244507,0.1834501326084137,0.9397260273972603,0.9828296703296703,0.9585266388249387,0.9981136971056619
50,1.3949882984161377,0.12460550665855408,0.9178082191780822,0.9917582417582418,0.9401819904969595,0.9973531387056422
