epoch,Loss ( Val ),Loss ( Train ),Accuracy ( Val ),Accuracy ( Train ),ROC ( Val ),ROC ( Train )
5,0.46433740854263306,0.31568580865859985,0.9505494505494505,0.9670555936856554,0.9715756357083857,0.9809858797325828
10,0.4774543344974518,0.09566620737314224,0.9560439560439561,0.9897048730267674,0.9835623735990738,0.9967209526828054
15,0.6565287113189697,0.06951385736465454,0.9340659340659341,0.9897048730267674,0.9836496429716298,0.9970428406681193
20,0.5999214053153992,0.12522445619106293,0.9340659340659341,0.9842141386410432,0.9787272156090654,0.9981855355435441
25,0.5469301342964172,0.09736966341733932,0.9560439560439561,0.9842141386410432,0.9746835573750818,0.9973705641065609
30,0.5138349533081055,0.07398758828639984,0.9478021978021978,0.9897048730267674,0.9724081496881632,0.9987821869758583
35,0.606218159198761,0.06092330813407898,0.9395604395604396,0.9890185312285518,0.9670426290518926,0.9988414689592411
40,0.8396120071411133,0.08421145379543304,0.945054945054945,0.9890185312285518,0.9609619819671007,0.9973256859692344
45,0.5736194849014282,0.054788246750831604,0.9642857142857143,0.9903912148249828,0.9799895200215317,0.9998605957866931
50,0.6135480999946594,0.13327662646770477,0.9368131868131868,0.9876458476321208,0.9757630074253829,0.996645574289931
