epoch,Loss ( Val ),Loss ( Train ),Accuracy ( Val ),Accuracy ( Train ),ROC ( Val ),ROC ( Train )
5,0.7097126245498657,0.22423148155212402,0.9368131868131868,0.9649965682910089,0.9510073236539077,0.9870189441628927
10,1.4449095726013184,0.2577269375324249,0.9423076923076923,0.9643102264927934,0.9263305569594812,0.9872577140096821
15,1.491405963897705,0.1719251573085785,0.9258241758241759,0.9766643788606726,0.9405131709691545,0.9937914730127761
20,0.9671361446380615,0.021337220445275307,0.9532967032967034,0.9986273164035689,0.9483658092204649,0.999023365323327
25,0.9301960468292236,0.048079002648591995,0.945054945054945,0.9931365820178449,0.9444352063851688,0.9995225469313496
30,1.0217821598052979,0.1535310298204422,0.9395604395604396,0.9766643788606726,0.9404782918698289,0.998436416417003
35,0.7961814999580383,0.12169589102268219,0.9478021978021978,0.9814687714481812,0.9554039942859905,0.9987421198635835
40,0.5941150188446045,0.029622025787830353,0.9340659340659341,0.9951956074124915,0.9618325441087479,0.999802239425599
45,1.052384853363037,0.07012157887220383,0.9478021978021978,0.9924502402196294,0.9444245558236837,0.9976958189465733
50,1.0116537809371948,0.16033895313739777,0.9340659340659341,0.9759780370624571,0.9436038730966206,0.9974209223181296
