epoch,Loss ( Val ),Loss ( Train ),Accuracy ( Val ),Accuracy ( Train ),ROC ( Val ),ROC ( Train )
5,0.5397297143936157,0.41634291410446167,0.9423076923076923,0.9505833905284832,0.9655657732454438,0.9654513625819916
10,0.4513070285320282,0.2041202038526535,0.9532967032967034,0.9773507206588882,0.9903133217150881,0.9904128616314227
15,1.1608164310455322,0.23680201172828674,0.9230769230769231,0.9746053534660261,0.9427984560700053,0.9904556897950739
20,0.660473108291626,0.09968344867229462,0.9395604395604396,0.9883321894303363,0.9667941760264619,0.9961964325080054
25,0.5108193159103394,0.06725754588842392,0.9560439560439561,0.9890185312285518,0.9770131981602087,0.997304243970393
30,0.5491427183151245,0.09930513054132462,0.9505494505494505,0.9855868222374743,0.9697571710621373,0.9985206873084187
35,0.6218542456626892,0.13246293365955353,0.9368131868131868,0.9835277968428278,0.9777826094713371,0.9966135534984562
40,0.7034348845481873,0.060232341289520264,0.9560439560439561,0.9910775566231984,0.9540704665745453,0.9990144725967006
45,0.5243569016456604,0.05566450580954552,0.9478021978021978,0.9917638984214139,0.9868687705244442,0.9988379879969141
50,0.5183186531066895,0.28066107630729675,0.9505494505494505,0.9663692518874399,0.9859663305394902,0.990926047140419
