epoch,Loss ( Val ),Loss ( Train ),Accuracy ( Val ),Accuracy ( Train ),ROC ( Val ),ROC ( Train )
0,1.5063139200210571,1.4337725639343262,0.3452054794520548,0.3070054945054945,0.5024246875983822,0.49743585070681023
5,1.3455395698547363,1.0891215801239014,0.2684931506849315,0.29395604395604397,0.47717925421849816,0.5306882588190245
10,1.3738641738891602,1.0288840532302856,0.2493150684931507,0.29876373626373626,0.5024672199413245,0.5369952263906674
15,1.3985687494277954,1.0641578435897827,0.25205479452054796,0.29052197802197804,0.49799034934349773,0.5299975822520757
20,1.4463027715682983,1.0247551202774048,0.273972602739726,0.32142857142857145,0.5090360705490888,0.5453314190108247
25,1.4347442388534546,1.021288275718689,0.2493150684931507,0.34203296703296704,0.4831288218868706,0.5576230896609676
30,1.4453530311584473,0.9765348434448242,0.24383561643835616,0.35714285714285715,0.4890468790963953,0.570264647496517
35,1.438475251197815,1.003130316734314,0.2356164383561644,0.3557692307692308,0.49135460053892843,0.5679453710927511
40,1.441515326499939,0.9645976424217224,0.2602739726027397,0.3701923076923077,0.4942471569285324,0.5783184100925823
45,1.4509034156799316,0.9451723694801331,0.26575342465753427,0.36744505494505497,0.5111956522767442,0.5758644743549778
