epoch,Loss ( Val ),Loss ( Train ),Accuracy ( Val ),Accuracy ( Train ),ROC ( Val ),ROC ( Train )
5,2.6634225845336914,0.7750548720359802,0.7835616438356164,0.9217032967032966,0.9166404605568165,0.9553467604208326
10,1.049849271774292,0.6548846960067749,0.9041095890410958,0.9457417582417582,0.9484558395394468,0.9721188459000918
15,1.9135355949401855,0.502372682094574,0.9123287671232877,0.9581043956043956,0.9152791880148647,0.9862476020007331
20,1.0028101205825806,0.3977108597755432,0.9342465753424658,0.9574175824175825,0.9661322897913598,0.9913328425189463
25,1.678598403930664,0.43100282549858093,0.8767123287671232,0.967032967032967,0.9447719406748145,0.985960648485412
30,1.2439450025558472,0.3083511292934418,0.915068493150685,0.9732142857142857,0.9627263901921449,0.9930746275673579
35,1.1251863241195679,0.247420072555542,0.9342465753424658,0.9739010989010989,0.9664635460946196,0.9967400399597135
40,1.4150325059890747,0.18612073361873627,0.9068493150684932,0.9848901098901099,0.9584744340414716,0.9960896781537407
45,1.029700756072998,0.15601348876953125,0.936986301369863,0.9876373626373627,0.957031641363673,0.9966413264389966
50,1.4129070043563843,0.2051360160112381,0.9068493150684932,0.9842032967032966,0.9679832984900743,0.9972339442020952
