epoch,Loss ( Val ),Loss ( Train ),Accuracy ( Val ),Accuracy ( Train ),ROC ( Val ),ROC ( Train )
5,1.3478429317474365,0.787811815738678,0.8928571428571429,0.9196980096087852,0.9620409493915419,0.9722872144872265
10,1.4164258241653442,0.5088601112365723,0.945054945054945,0.9547014413177762,0.9276335350771953,0.9858754817344801
15,1.2750986814498901,0.45217010378837585,0.9203296703296703,0.9622512010981469,0.9687063893289014,0.9901349283915659
20,1.5974684953689575,0.30315640568733215,0.8763736263736264,0.9739190116678106,0.9381914903371124,0.9968450590058093
25,2.4951283931732178,0.23500311374664307,0.8461538461538461,0.9773507206588882,0.9214146827759124,0.997921413218628
30,1.4002811908721924,0.2012803554534912,0.9285714285714286,0.9835277968428278,0.9243365529883325,0.9970643109744428
35,1.155339002609253,0.4231349527835846,0.9313186813186813,0.9684282772820865,0.9443050252098909,0.9939348477308952
40,0.9870700836181641,0.27231478691101074,0.9478021978021978,0.9780370624571036,0.9656219139211856,0.9964365511592046
45,1.1211580038070679,0.14576423168182373,0.9423076923076923,0.9855868222374743,0.9711415125770233,0.9985980998683579
50,1.3475600481033325,0.17937934398651123,0.9395604395604396,0.9821551132463967,0.9710508226121339,0.9989329180428665
