epoch,Loss ( Val ),Loss ( Train ),Accuracy ( Val ),Accuracy ( Train ),ROC ( Val ),ROC ( Train )
5,2.1038005352020264,0.848732054233551,0.9123287671232877,0.9436813186813187,0.9178894980414347,0.9827606052884288
10,3.3849449157714844,0.29506736993789673,0.915068493150685,0.9739010989010989,0.8776552825693031,0.9969345865345408
15,1.2423789501190186,0.3593190312385559,0.9205479452054794,0.9677197802197802,0.9501349087008597,0.9931339868510591
20,1.321699619293213,0.1290922909975052,0.9315068493150684,0.9862637362637363,0.976632927276505,0.9990308121851643
25,1.6649298667907715,0.14028465747833252,0.9287671232876712,0.9876373626373627,0.9554657148066616,0.9968325633184894
30,1.8291112184524536,0.3347751200199127,0.9013698630136986,0.9649725274725275,0.9410241310234517,0.9970565864235665
35,1.3279916048049927,0.10531912744045258,0.9424657534246575,0.9876373626373627,0.9621004605005192,0.9987860988384247
40,1.090883493423462,1.4390573501586914,0.9178082191780822,0.9024725274725275,0.9703053911764611,0.9611028188832499
45,1.0012768507003784,0.02771119773387909,0.9397260273972603,0.9965659340659341,0.9628076322497423,0.9999269353694991
50,1.0021508932113647,0.03687060624361038,0.947945205479452,0.9958791208791209,0.978514467020322,0.9998244982720546
