epoch,Loss ( Val ),Loss ( Train ),Accuracy ( Val ),Accuracy ( Train ),ROC ( Val ),ROC ( Train )
5,0.8798708915710449,0.8267166018486023,0.9368131868131868,0.9176389842141386,0.9507979737013084,0.9686742046226837
10,1.2150156497955322,0.3131822943687439,0.9285714285714286,0.9684282772820865,0.9464731260711156,0.9953344353320837
15,1.219462275505066,0.3889743685722351,0.9203296703296703,0.9649965682910089,0.9367263646060346,0.9903648866880601
20,1.0403586626052856,0.37339481711387634,0.9340659340659341,0.9649965682910089,0.9484958538548762,0.9936323419421225
25,1.935470700263977,0.2594936192035675,0.8901098901098901,0.9766643788606726,0.934348144741546,0.9967215084382041
30,1.9762738943099976,0.25552117824554443,0.9038461538461539,0.9732326698695951,0.9285029555117308,0.9967546786068353
35,2.6054649353027344,0.1234748438000679,0.8516483516483516,0.9876458476321208,0.9241464014313767,0.9981899785120589
40,1.0901715755462646,0.1871355026960373,0.9395604395604396,0.9821551132463967,0.9432675767887242,0.997801987126044
45,4.089254379272461,0.19449473917484283,0.8269230769230769,0.9842141386410432,0.886736702114481,0.9965278825134503
50,1.5963407754898071,0.15339235961437225,0.9313186813186813,0.9855868222374743,0.9355478564121862,0.9979137421844729
