epoch,Loss ( Val ),Loss ( Train ),Accuracy ( Val ),Accuracy ( Train ),ROC ( Val ),ROC ( Train )
0,1.1486135721206665,1.1266120672225952,0.3561643835616438,0.35645604395604397,0.529095157473971,0.5463753729296231
5,0.9342845678329468,0.8657139539718628,0.42191780821917807,0.41964285714285715,0.6209770935558607,0.5825971493403654
10,0.4228519797325134,0.562342643737793,0.7342465753424657,0.6531593406593407,0.7479027615061418,0.7116666660144946
15,0.39790457487106323,0.4141145646572113,0.8054794520547945,0.7506868131868132,0.7867312830055445,0.7587294193829506
20,0.39602574706077576,0.3664155900478363,0.8273972602739726,0.7815934065934066,0.7940216650275936,0.7699760243576389
25,0.3890898823738098,0.23072995245456696,0.8493150684931506,0.867445054945055,0.8065548248867402,0.8228157525990352
30,0.33054274320602417,0.22056888043880463,0.8821917808219178,0.853021978021978,0.8312909721851052,0.8130437159324925
35,0.28269830346107483,0.20416855812072754,0.8657534246575342,0.8901098901098901,0.8170101118911939,0.8400951341709086
40,0.2404182404279709,0.22794762253761292,0.8931506849315068,0.8708791208791209,0.8329785647704612,0.8292967763653234
45,0.3997853696346283,0.17930729687213898,0.8794520547945206,0.8914835164835165,0.8293639781532625,0.8356162817897986
