epoch,Loss ( Val ),Loss ( Train ),Accuracy ( Val ),Accuracy ( Train ),ROC ( Val ),ROC ( Train )
5,1.3060011863708496,1.2964366674423218,0.3269230769230769,0.33081674673987643,0.5258203564564504,0.5021767618771052
10,1.265965223312378,1.328404188156128,0.34065934065934067,0.3143445435827042,0.46231873910223026,0.5041490589409418
15,1.4031134843826294,1.3374016284942627,0.34065934065934067,0.31365820178448867,0.4918527309039736,0.501615193557633
20,1.2584151029586792,1.2979904413223267,0.34065934065934067,0.33630748112560055,0.5188080400217259,0.4968966407121105
25,1.2887518405914307,1.294847011566162,0.28296703296703296,0.3225806451612903,0.46242001746940486,0.49595421477955803
30,1.291959524154663,1.3193068504333496,0.34065934065934067,0.33493479752916955,0.5033015893054261,0.5015851978328318
35,1.265269160270691,1.3123667240142822,0.34065934065934067,0.3212079615648593,0.5411356213306697,0.49757757413706805
40,1.3476207256317139,1.3103452920913696,0.25274725274725274,0.31297185998627314,0.5488689088644318,0.4947342034804506
45,1.606292724609375,1.265044927597046,0.29945054945054944,0.3617021276595745,0.5761535909691973,0.538919173403659
50,1.4001610279083252,1.3055094480514526,0.34065934065934067,0.34179821551132467,0.46740532472255286,0.535158517658685
