epoch,Loss ( Val ),Loss ( Train ),Accuracy ( Val ),Accuracy ( Train ),ROC ( Val ),ROC ( Train )
5,1.0537561178207397,0.7708773016929626,0.9148351648351648,0.9265614275909403,0.9423217112600193,0.9701961184205155
10,0.7389097213745117,0.4580114483833313,0.945054945054945,0.9540150995195608,0.9769635136249095,0.9900340159119572
15,0.7883257269859314,0.3761593699455261,0.9532967032967034,0.9663692518874399,0.9540814226838739,0.9904002925287299
20,1.2615188360214233,0.3271195888519287,0.9340659340659341,0.970487302676733,0.964425534567323,0.9938303029203539
25,5.659110069274902,0.23619617521762848,0.8516483516483516,0.9780370624571036,0.9180808242201859,0.9983734875808393
30,1.2065272331237793,0.28611794114112854,0.9340659340659341,0.9746053534660261,0.9482143857824794,0.99726266045219
35,0.9934784770011902,0.501188337802887,0.9368131868131868,0.9622512010981469,0.9659809944641687,0.9932126395496534
40,2.069079875946045,0.11811774969100952,0.8681318681318682,0.9903912148249828,0.9516071140502963,0.9993839788157576
45,1.2484720945358276,0.26852497458457947,0.9340659340659341,0.9794097460535347,0.9677601195180954,0.9927810888763136
50,1.715116262435913,0.10764027386903763,0.8873626373626373,0.9903912148249828,0.953958057241658,0.999093781810394
