epoch,Loss ( Val ),Loss ( Train ),Accuracy ( Val ),Accuracy ( Train ),ROC ( Val ),ROC ( Train )
0,1.2018221616744995,1.4195646047592163,0.32142857142857145,0.3218943033630748,0.49728153408278253,0.49408463856239904
5,1.442731261253357,1.3957760334014893,0.3873626373626374,0.31159917638984214,0.5369621330856635,0.496851444197473
10,1.0968432426452637,1.3507261276245117,0.23076923076923078,0.29924502402196296,0.5130117742392808,0.5028377977784948
15,1.184828519821167,1.2965703010559082,0.2087912087912088,0.28071379547014413,0.5306064366430183,0.5036352196785275
20,1.2229220867156982,1.2499831914901733,0.21153846153846154,0.2862045298558682,0.5150912068092649,0.5047046806730154
25,1.2806532382965088,1.2417694330215454,0.16758241758241757,0.2862045298558682,0.5055016634621126,0.5038310396984192
30,1.3206373453140259,1.2089436054229736,0.17582417582417584,0.26286890871654084,0.5049104069015082,0.4938199964587219
35,1.3159085512161255,1.2312707901000977,0.18406593406593408,0.2656142759094029,0.5023053545024853,0.5007618986696579
40,1.3114044666290283,1.2006199359893799,0.18681318681318682,0.273850377487989,0.5090467185868633,0.49723322882315946
45,1.433467984199524,1.239939570426941,0.20604395604395603,0.273850377487989,0.5196237321123074,0.4955105348002276
